,Unnamed: 0,name,x1,x2,y1,y2,classname,newFilename
5141,69,00080_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00080_Mask_Mouth_Chin.jpg
2105,2116,4817.png,346,241,416,317,face_no_mask,3464817.png
2650,2661,3510.png,378,61,516,237,face_with_mask,3783510.png
508,510,5104.jpg,24,402,129,545,face_no_mask,245104.jpg
424,426,5359.jpg,558,104,775,382,face_other_covering,5585359.jpg
4658,4675,4440.png,387,54,456,140,face_other_covering,3874440.png
1864,1872,5466.jpg,133,416,330,670,face_no_mask,1335466.jpg
2992,3003,4141.png,937,121,975,173,face_with_mask,9374141.png
2183,2194,6284.jpg,156,273,203,331,face_no_mask,1566284.jpg
4062,4078,6396.jpg,412,180,769,449,face_other_covering,4126396.jpg
4489,4505,4749.png,304,0,852,711,face_other_covering,3044749.png
5796,724,00786_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00786_Mask_Mouth_Chin.jpg
426,428,4134.png,295,85,347,159,face_with_mask,2954134.png
714,719,6252.jpg,281,275,343,350,face_no_mask,2816252.jpg
3450,3465,3472.png,662,0,855,168,face_with_mask,6623472.png
5277,205,00227_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00227_Mask_Chin.jpg
5880,808,00872_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00872_Mask_Mouth_Chin.jpg
696,700,2628.png,125,37,425,367,face_other_covering,1252628.png
1482,1488,2836.png,139,41,473,450,face_with_mask,1392836.png
4468,4484,6206.jpg,334,35,527,325,face_no_mask,3346206.jpg
312,313,3563.png,124,7,366,242,face_with_mask,1243563.png
6698,1626,01736_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01736_Mask_Mouth_Chin.jpg
128,128,4113.png,409,59,564,287,face_with_mask,4094113.png
574,576,3469.png,380,108,482,226,face_with_mask,3803469.png
5187,115,00130_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00130_Mask_Mouth_Chin.jpg
4868,4885,6202.jpg,513,14,643,182,face_other_covering,5136202.jpg
5079,7,00007_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00007_Mask_Mouth_Chin.jpg
356,357,6270.jpg,393,383,500,518,face_no_mask,3936270.jpg
6640,1568,01675_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01675_Mask_Mouth_Chin.jpg
3394,3407,6182.jpg,709,271,871,475,face_no_mask,7096182.jpg
4302,4318,4625.png,459,85,509,144,face_with_mask,4594625.png
1817,1825,3955.png,100,6,658,610,face_with_mask,1003955.png
5726,654,00711_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00711_Mask_Mouth_Chin.jpg
1674,1681,6234.jpg,611,5,1009,516,face_no_mask,6116234.jpg
685,689,1992.jpg,2314,329,2765,943,face_with_mask,23141992.jpg
6128,1056,01137_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01137_Mask_Mouth_Chin.jpg
1904,1913,6142.jpg,692,119,868,337,face_other_covering,6926142.jpg
2316,2327,2732.png,416,141,480,221,face_with_mask,4162732.png
3227,3239,6313.jpg,209,57,413,303,face_no_mask,2096313.jpg
4767,4784,4970.png,14,4,514,607,face_with_mask,144970.png
1174,1179,3509.png,107,142,254,284,face_with_mask,1073509.png
2849,2860,5135.png,245,11,308,102,face_with_mask,2455135.png
2118,2129,4489.png,313,102,711,612,face_with_mask,3134489.png
444,446,4893.png,179,8,664,599,face_with_mask,1794893.png
5437,365,00404_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00404_Mask_Mouth_Chin.jpg
2305,2316,5302.jpg,3,0,421,415,face_no_mask,35302.jpg
6307,1235,01325_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01325_Mask_Mouth_Chin.jpg
4729,4746,5374.jpg,103,57,652,826,face_no_mask,1035374.jpg
1813,1821,6013.jpg,599,20,638,79,face_other_covering,5996013.jpg
3700,3716,5561.jpg,450,13,737,385,face_no_mask,4505561.jpg
6504,1432,01533_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01533_Mask_Nose_Mouth.jpg
3825,3841,3476.png,263,315,493,630,face_other_covering,2633476.png
2727,2738,5253.jpg,405,0,1237,859,face_no_mask,4055253.jpg
5096,24,00026_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00026_Mask_Mouth_Chin.jpg
2365,2376,3918.png,240,29,330,157,face_with_mask,2403918.png
3573,3588,2919.png,362,173,413,239,face_other_covering,3622919.png
3737,3753,3585.png,288,35,393,159,face_with_mask,2883585.png
5051,5068,4943.png,254,60,300,114,face_with_mask,2544943.png
331,332,2079.jpg,190,227,262,320,face_no_mask,1902079.jpg
69,69,3822.png,239,33,349,182,face_with_mask,2393822.png
4590,4606,4164.png,64,78,451,648,face_with_mask,644164.png
3828,3844,4837.png,181,31,548,582,face_with_mask,1814837.png
5747,675,00734_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,00734_Mask_Nose_Mouth.jpg
4226,4242,5120.jpg,662,399,724,480,face_no_mask,6625120.jpg
6036,964,01041_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01041_Mask_Mouth_Chin.jpg
2208,2219,1914.jpg,601,322,780,582,face_with_mask,6011914.jpg
1317,1322,2856.png,198,6,521,464,face_other_covering,1982856.png
5500,428,00474_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00474_Mask_Mouth_Chin.jpg
3506,3521,2444.png,341,37,433,136,face_no_mask,3412444.png
3662,3678,4774.png,511,75,630,227,face_with_mask_incorrect,5114774.png
7,7,3063.png,439,72,609,257,face_with_mask_incorrect,4393063.png
1880,1889,6408.png,577,74,1005,843,face_other_covering,5776408.png
5398,326,00357_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00357_Mask_Mouth_Chin.jpg
4413,4429,5181.jpg,431,1,513,86,face_no_mask,4315181.jpg
2080,2090,5501.jpg,626,42,904,375,face_other_covering,6265501.jpg
5694,622,00677_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00677_Mask_Mouth_Chin.jpg
4875,4892,5134.jpg,998,52,1300,327,face_with_mask,9985134.jpg
5761,689,00749_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00749_Mask_Mouth_Chin.jpg
1494,1500,3768.png,354,149,406,209,face_with_mask,3543768.png
4693,4710,5010.jpg,324,186,380,258,face_with_mask,3245010.jpg
3688,3704,3285.png,134,16,497,499,face_with_mask,1343285.png
6033,961,01038_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01038_Mask_Mouth_Chin.jpg
5665,593,00646_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00646_Mask_Mouth_Chin.jpg
4711,4728,2794.png,838,213,876,264,face_with_mask,8382794.png
478,480,6394.jpg,71,23,148,100,face_with_mask,716394.jpg
3876,3892,1940.jpg,1181,310,1456,657,face_with_mask,11811940.jpg
749,754,2455.png,95,8,430,470,face_with_mask,952455.png
117,117,2819.png,0,10,192,360,face_other_covering,02819.png
1363,1369,2090.jpg,327,60,480,236,face_with_mask,3272090.jpg
4536,4552,5487.jpg,280,111,786,730,face_other_covering,2805487.jpg
3206,3218,2757.png,259,37,543,436,face_other_covering,2592757.png
2204,2215,3796.png,147,36,367,318,face_with_mask,1473796.png
2827,2838,2977.png,146,89,496,566,face_other_covering,1462977.png
223,223,6161.jpg,705,116,995,430,face_no_mask,7056161.jpg
106,106,1813.jpg,203,56,590,552,face_no_mask,2031813.jpg
3874,3890,4659.png,137,57,193,137,face_with_mask,1374659.png
5663,591,00643_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00643_Mask_Mouth_Chin.jpg
3313,3326,3524.png,462,243,508,294,face_with_mask,4623524.png
4407,4423,2941.png,131,279,166,317,face_no_mask,1312941.png
3106,3118,5159.jpg,2607,753,2958,1187,face_with_mask,26075159.jpg
3380,3393,3644.png,128,67,150,97,face_with_mask,1283644.png
2704,2715,1946.jpg,209,13,318,150,face_with_mask,2091946.jpg
341,342,3196.png,126,170,203,265,face_with_mask,1263196.png
6079,1007,01086_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01086_Mask_Mouth_Chin.jpg
3251,3264,4502.png,8,81,185,298,face_no_mask,84502.png
6799,1727,01840_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01840_Mask_Mouth_Chin.jpg
2609,2620,3246.png,227,233,281,297,face_with_mask,2273246.png
6811,1739,01852_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01852_Mask_Mouth_Chin.jpg
2164,2175,4965.png,130,217,243,318,face_with_mask,1304965.png
4789,4806,4722.png,281,155,315,203,face_with_mask,2814722.png
653,657,3373.png,161,21,368,306,face_other_covering,1613373.png
221,221,4826.png,155,123,240,213,face_with_mask,1554826.png
3582,3597,4212.png,348,4,744,528,face_with_mask,3484212.png
5830,758,00820_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00820_Mask_Mouth_Chin.jpg
815,820,4326.png,649,81,917,360,face_with_mask,6494326.png
2599,2610,5476.jpg,390,105,527,279,face_other_covering,3905476.jpg
2195,2206,5192.jpg,1960,910,3248,2899,face_with_mask,19605192.jpg
1824,1832,4517.png,80,72,105,106,face_no_mask,804517.png
4965,4982,4704.png,267,84,487,411,face_other_covering,2674704.png
2026,2036,3180.png,284,9,867,557,face_with_mask,2843180.png
1231,1236,3881.png,38,5,482,555,face_with_mask,383881.png
6784,1712,01824_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01824_Mask_Mouth_Chin.jpg
50,50,5899.jpg,989,112,1275,486,face_no_mask,9895899.jpg
4003,4019,3026.png,129,37,419,375,face_other_covering,1293026.png
2866,2877,6133.jpg,337,95,406,184,face_no_mask,3376133.jpg
4443,4459,3528.png,163,22,421,364,face_with_mask,1633528.png
614,616,3256.png,45,49,348,366,face_other_covering,453256.png
2722,2733,6085.jpg,144,69,326,293,face_no_mask,1446085.jpg
1585,1591,2427.png,30,128,83,210,face_with_mask,302427.png
3099,3111,3551.png,456,87,539,192,face_with_mask,4563551.png
3030,3042,2315.png,154,75,583,610,face_with_mask,1542315.png
4688,4705,6313.jpg,538,34,852,328,face_no_mask,5386313.jpg
1304,1309,3859.png,827,38,1027,248,face_with_mask,8273859.png
4721,4738,3818.png,525,205,546,240,face_no_mask,5253818.png
1990,1999,6228.jpg,713,251,790,343,face_no_mask,7136228.jpg
865,870,5885.jpg,201,38,330,204,face_no_mask,2015885.jpg
2886,2897,2978.png,347,177,392,232,face_with_mask,3472978.png
2057,2067,4776.png,243,106,342,282,face_with_mask,2434776.png
1979,1988,3624.png,197,24,533,500,face_with_mask,1973624.png
1840,1848,1978.jpg,344,125,427,244,face_with_mask,3441978.jpg
1330,1335,2404.png,16,419,69,474,face_other_covering,162404.png
5650,578,00629_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00629_Mask_Mouth_Chin.jpg
3108,3120,5076.jpg,961,164,1043,267,face_with_mask,9615076.jpg
5838,766,00828_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,00828_Mask_Nose_Mouth.jpg
3549,3564,2648.png,1,239,54,332,face_other_covering,12648.png
4918,4935,6128.jpg,361,129,469,267,face_no_mask,3616128.jpg
4131,4147,3717.png,93,3,455,410,face_with_mask,933717.png
1447,1453,3321.png,422,29,489,115,face_with_mask,4223321.png
2469,2480,3405.png,349,91,433,194,face_with_mask,3493405.png
603,605,4309.png,30,4,484,482,face_with_mask,304309.png
3555,3570,6058.jpg,293,56,919,897,face_no_mask,2936058.jpg
2673,2684,3412.png,294,198,619,509,face_with_mask,2943412.png
5619,547,00595_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00595_Mask_Mouth_Chin.jpg
2593,2604,3494.png,354,8,452,132,face_with_mask,3543494.png
4691,4708,5838.jpg,247,131,546,510,face_no_mask,2475838.jpg
4480,4496,3309.png,301,125,373,214,face_with_mask,3013309.png
4174,4190,5536.jpg,148,20,195,100,face_no_mask,1485536.jpg
5811,739,00801_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00801_Mask_Mouth_Chin.jpg
353,354,5942.jpg,644,208,817,447,face_no_mask,6445942.jpg
3346,3359,6330.jpg,471,109,574,248,face_no_mask,4716330.jpg
3047,3059,3612.png,173,270,218,336,face_with_mask,1733612.png
2329,2340,3294.png,281,208,362,300,face_with_mask_incorrect,2813294.png
5581,509,00556_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00556_Mask_Mouth_Chin.jpg
2526,2537,4923.png,29,236,331,573,face_with_mask,294923.png
6277,1205,01294_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01294_Mask_Nose_Mouth.jpg
1753,1761,3122.png,425,101,466,171,face_with_mask,4253122.png
5803,731,00793_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00793_Mask_Mouth_Chin.jpg
4419,4435,6216.jpg,367,158,418,225,face_no_mask,3676216.jpg
1679,1686,1912.jpg,501,51,573,140,face_with_mask,5011912.jpg
6829,1757,01871_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01871_Mask_Mouth_Chin.jpg
3834,3850,5532.jpg,221,131,313,269,face_other_covering,2215532.jpg
3552,3567,1991.jpg,350,1195,762,1593,face_other_covering,3501991.jpg
5513,441,00488_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00488_Mask_Mouth_Chin.jpg
5930,858,00924_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00924_Mask_Mouth_Chin.jpg
1221,1226,4051.png,137,64,380,367,face_with_mask,1374051.png
987,992,5431.jpg,407,8,692,337,face_other_covering,4075431.jpg
2425,2436,3696.png,672,184,875,426,face_other_covering,6723696.png
1885,1894,6362.jpg,303,55,463,278,face_no_mask,3036362.jpg
4654,4671,1802.jpg,110,71,273,272,face_with_mask,1101802.jpg
3981,3997,4512.png,50,1,310,370,face_with_mask,504512.png
2634,2645,3901.png,173,67,334,275,face_with_mask,1733901.png
4090,4106,3934.png,147,105,200,164,face_no_mask,1473934.png
3291,3304,4739.png,236,45,477,372,face_with_mask,2364739.png
5158,86,00099_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00099_Mask_Mouth_Chin.jpg
1015,1020,5572.jpg,438,17,580,182,face_other_covering,4385572.jpg
6324,1252,01342_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01342_Mask_Nose_Mouth.jpg
1965,1974,2824.png,41,62,125,187,face_with_mask,412824.png
2661,2672,4269.png,133,8,565,603,face_with_mask,1334269.png
5177,105,00118_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00118_Mask_Mouth_Chin.jpg
6937,1865,01982_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01982_Mask_Mouth_Chin.jpg
2805,2816,4604.png,671,37,728,118,face_with_mask,6714604.png
1602,1609,3989.png,270,130,330,198,face_with_mask,2703989.png
6697,1625,01735_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01735_Mask_Nose_Mouth.jpg
4732,4749,2698.png,197,10,474,370,face_other_covering,1972698.png
549,551,5127.jpg,1,20,220,311,face_with_mask,15127.jpg
5610,538,00585_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00585_Mask_Mouth_Chin.jpg
2275,2286,4325.png,86,85,153,176,face_with_mask,864325.png
4122,4138,3195.png,788,97,829,195,face_with_mask,7883195.png
6808,1736,01849_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01849_Mask_Mouth_Chin.jpg
5654,582,00633_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00633_Mask_Mouth_Chin.jpg
3620,3636,4085.png,0,50,25,123,face_with_mask,04085.png
4960,4977,2125.png,934,179,1044,374,face_other_covering,9342125.png
2050,2060,4076.png,312,48,372,117,face_with_mask,3124076.png
1083,1088,5224.jpg,3,16,1187,1518,face_with_mask,35224.jpg
5659,587,00639_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00639_Mask_Mouth_Chin.jpg
4246,4262,5057.jpg,904,94,1532,823,face_with_mask,9045057.jpg
1466,1472,2619.png,766,301,908,473,face_with_mask,7662619.png
5832,760,00822_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00822_Mask_Mouth_Chin.jpg
5736,664,00721_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00721_Mask_Mouth_Chin.jpg
253,253,3644.png,233,79,280,141,face_with_mask,2333644.png
111,111,3698.png,330,118,451,255,face_with_mask,3303698.png
1732,1740,5725.jpg,108,82,358,349,face_other_covering,1085725.jpg
2759,2770,4025.png,186,82,218,126,face_with_mask,1864025.png
3938,3954,2094.jpg,1489,253,1656,454,face_with_mask,14892094.jpg
3321,3334,4750.png,751,146,835,249,face_with_mask,7514750.png
3180,3192,4493.png,133,191,209,285,face_other_covering,1334493.png
1618,1625,4582.png,528,2,774,211,face_with_mask,5284582.png
3167,3179,4245.png,244,158,335,306,face_with_mask,2444245.png
3350,3363,5150.jpg,94,46,309,327,face_with_mask,945150.jpg
641,644,3629.png,363,197,455,342,face_with_mask,3633629.png
6289,1217,01307_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01307_Mask_Mouth_Chin.jpg
6488,1416,01517_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01517_Mask_Nose_Mouth.jpg
807,812,2058.jpg,586,9,740,189,face_with_mask,5862058.jpg
1180,1185,3007.png,124,39,210,149,face_no_mask,1243007.png
6373,1301,01396_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01396_Mask_Mouth_Chin.jpg
6554,1482,01584_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01584_Mask_Mouth_Chin.jpg
895,900,3793.png,337,117,688,529,face_with_mask,3373793.png
3441,3456,5899.jpg,629,8,872,300,face_no_mask,6295899.jpg
5391,319,00350_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00350_Mask_Mouth_Chin.jpg
594,596,4389.png,201,5,329,180,face_with_mask_incorrect,2014389.png
4829,4846,4697.png,398,114,518,259,face_with_mask,3984697.png
4020,4036,4284.png,3,159,257,601,face_with_mask,34284.png
316,317,3265.png,59,166,371,587,face_with_mask,593265.png
6743,1671,01782_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01782_Mask_Mouth_Chin.jpg
242,242,4682.png,262,184,291,214,face_with_mask,2624682.png
3551,3566,2633.png,317,56,465,324,face_other_covering,3172633.png
6618,1546,01650_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01650_Mask_Mouth_Chin.jpg
3115,3127,2445.png,369,33,518,294,face_other_covering,3692445.png
2962,2973,5119.png,81,7,322,319,face_with_mask,815119.png
5896,824,00889_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00889_Mask_Mouth_Chin.jpg
4243,4259,6078.jpg,230,103,375,299,face_no_mask,2306078.jpg
1151,1156,1914.jpg,299,177,380,255,face_with_mask,2991914.jpg
6592,1520,01622_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01622_Mask_Mouth_Chin.jpg
1094,1099,3938.png,483,88,646,306,face_with_mask,4833938.png
2217,2228,4652.png,198,43,409,312,face_with_mask,1984652.png
3290,3303,2422.png,477,108,523,163,face_with_mask,4772422.png
4317,4333,4853.png,319,230,386,295,face_with_mask,3194853.png
2986,2997,6204.jpg,658,592,936,948,face_no_mask,6586204.jpg
2012,2021,2142.jpg,320,99,432,246,face_other_covering,3202142.jpg
6852,1780,01894_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01894_Mask_Mouth_Chin.jpg
3925,3941,4682.png,204,121,270,196,face_with_mask,2044682.png
891,896,2845.png,428,184,711,599,face_with_mask,4282845.png
6397,1325,01422_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01422_Mask_Mouth_Chin.jpg
379,380,2183.png,795,18,1026,281,face_with_mask,7952183.png
5889,817,00882_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00882_Mask_Mouth_Chin.jpg
4455,4471,5928.jpg,407,32,927,765,face_no_mask,4075928.jpg
4598,4614,5216.jpg,2,38,233,413,face_other_covering,25216.jpg
3076,3088,3095.png,87,4,612,588,face_with_mask,873095.png
3027,3039,6340.jpg,362,84,486,239,face_no_mask,3626340.jpg
4219,4235,6086.jpg,485,84,1269,1084,face_no_mask,4856086.jpg
1549,1555,4752.png,219,49,301,165,face_other_covering,2194752.png
985,990,2965.png,159,89,490,586,face_with_mask,1592965.png
6530,1458,01559_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01559_Mask_Mouth_Chin.jpg
3197,3209,6102.jpg,295,88,356,180,face_no_mask,2956102.jpg
4038,4054,3740.png,156,114,217,186,face_with_mask,1563740.png
1646,1653,6068.jpg,530,149,603,224,face_no_mask,5306068.jpg
6181,1109,01196_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01196_Mask_Mouth_Chin.jpg
4938,4955,4707.png,288,56,426,243,face_with_mask,2884707.png
1740,1748,3806.png,172,3,506,468,face_with_mask,1723806.png
15,15,4228.png,91,3,628,529,face_other_covering,914228.png
5886,814,00879_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00879_Mask_Mouth_Chin.jpg
793,798,5155.jpg,99,88,196,200,face_no_mask,995155.jpg
5170,98,00111_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,00111_Mask_Nose_Mouth.jpg
2760,2771,3271.png,106,0,546,535,face_other_covering,1063271.png
4568,4584,2124.jpg,1299,153,1480,374,face_no_mask,12992124.jpg
124,124,1897.jpg,89,1,252,203,face_no_mask,891897.jpg
1116,1121,6287.jpg,723,172,793,253,face_no_mask,7236287.jpg
347,348,5553.jpg,345,19,574,350,face_other_covering,3455553.jpg
5953,881,00951_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00951_Mask_Mouth_Chin.jpg
3276,3289,4499.png,118,99,164,169,face_with_mask,1184499.png
6314,1242,01332_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01332_Mask_Mouth_Chin.jpg
4608,4624,4698.png,739,112,907,278,face_with_mask,7394698.png
503,505,1914.jpg,129,312,235,422,face_with_mask,1291914.jpg
5873,801,00865_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00865_Mask_Mouth_Chin.jpg
4574,4590,3469.png,751,256,965,477,face_with_mask,7513469.png
4083,4099,4390.png,91,10,570,614,face_with_mask,914390.png
5658,586,00638_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00638_Mask_Mouth_Chin.jpg
5967,895,00966_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00966_Mask_Mouth_Chin.jpg
3507,3522,6000.jpg,555,452,637,556,face_no_mask,5556000.jpg
5393,321,00352_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00352_Mask_Mouth_Chin.jpg
5180,108,00123_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,00123_Mask_Nose_Mouth.jpg
6316,1244,01334_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01334_Mask_Mouth_Chin.jpg
1855,1863,5009.jpg,323,125,613,530,face_with_mask,3235009.jpg
2649,2660,2006.jpg,276,145,377,255,face_with_mask,2762006.jpg
2292,2303,4947.png,233,23,373,189,face_other_covering,2334947.png
6127,1055,01136_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01136_Mask_Mouth_Chin.jpg
4416,4432,5982.jpg,497,173,653,371,face_other_covering,4975982.jpg
658,662,5668.jpg,300,62,374,175,face_no_mask,3005668.jpg
3599,3615,5937.jpg,909,251,1159,538,face_no_mask,9095937.jpg
6932,1860,01977_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01977_Mask_Mouth_Chin.jpg
2750,2761,2935.png,73,245,215,362,face_with_mask,732935.png
2529,2540,4719.png,285,62,376,230,face_with_mask,2854719.png
