index,name,x1,x2,y1,y2,classname,newFilename
3861,2428.png,324,54,684,579,face_with_mask,3242428.png
5111,5689.jpg,162,115,411,429,face_with_mask,1625689.jpg
1788,2011.jpg,881,6,1416,510,face_no_mask,8812011.jpg
6183,5967.jpg,44,310,104,383,face_no_mask,445967.jpg
7060,1885.jpg,107,183,348,562,face_no_mask,1071885.jpg
2783,2490.png,84,155,382,576,face_with_mask,842490.png
1556,3865.png,465,5,601,214,face_with_mask,4653865.png
4886,3775.png,126,181,254,344,face_with_mask,1263775.png
673,4767.png,122,184,186,268,face_with_mask,1224767.png
2424,4246.png,72,126,135,208,face_with_mask,724246.png
30,3939.png,670,100,704,138,face_no_mask,6703939.png
3087,1930.jpg,236,116,603,590,face_other_covering,2361930.jpg
1584,2544.png,182,64,427,397,face_with_mask,1822544.png
4001,4739.png,236,45,477,372,face_with_mask,2364739.png
5470,2315.png,154,75,583,610,face_with_mask,1542315.png
5887,3080.png,334,137,431,255,face_with_mask,3343080.png
3938,5340.jpg,372,107,628,444,face_other_covering,3725340.jpg
2067,2531.png,371,116,461,227,face_with_mask,3712531.png
1715,4758.png,0,270,56,376,face_with_mask,04758.png
2451,2294.png,136,69,191,157,face_with_mask,1362294.png
6388,2457.png,420,238,473,289,face_with_mask,4202457.png
2486,3897.png,144,5,235,128,face_with_mask,1443897.png
2057,4856.png,189,61,246,136,face_no_mask,1894856.png
770,4853.png,581,235,645,324,face_with_mask,5814853.png
1972,2277.png,491,43,641,241,face_with_mask,4912277.png
6084,6224.jpg,528,66,698,287,face_no_mask,5286224.jpg
993,2448.png,106,113,131,149,face_with_mask,1062448.png
2651,4224.png,39,102,515,554,face_with_mask,394224.png
6053,3770.png,364,110,430,183,face_with_mask,3643770.png
2357,3862.png,558,159,657,287,face_with_mask,5583862.png
289,4679.png,339,93,421,189,face_no_mask,3394679.png
4802,2813.png,176,266,218,310,face_with_mask,1762813.png
3291,3948.png,0,171,133,364,face_with_mask,03948.png
2220,6228.jpg,122,151,212,275,face_no_mask,1226228.jpg
6518,5464.jpg,527,2,1303,911,face_with_mask,5275464.jpg
2432,4317.png,65,10,350,317,face_with_mask,654317.png
7205,5362.jpg,135,41,325,360,face_other_covering,1355362.jpg
6340,3757.png,182,11,378,277,face_with_mask,1823757.png
7251,4311.png,533,35,808,351,face_with_mask,5334311.png
5397,3419.png,130,88,334,343,face_with_mask,1303419.png
1211,6101.jpg,624,45,829,335,face_other_covering,6246101.jpg
5441,2663.png,347,5,604,256,face_with_mask,3472663.png
6539,3478.png,108,66,158,117,face_with_mask,1083478.png
3665,6155.jpg,749,596,1939,2326,face_no_mask,7496155.jpg
140,2388.png,139,39,346,277,face_with_mask,1392388.png
3157,4728.png,455,174,490,222,face_with_mask,4554728.png
5863,4073.png,123,217,175,283,face_no_mask,1234073.png
6109,5544.jpg,269,268,436,501,face_no_mask,2695544.jpg
3141,1914.jpg,231,322,368,502,face_with_mask,2311914.jpg
6867,6316.jpg,91,98,133,150,face_no_mask,916316.jpg
5348,4943.png,168,88,220,158,face_with_mask,1684943.png
2763,6157.jpg,677,163,946,533,face_no_mask,6776157.jpg
2966,6133.jpg,337,95,406,184,face_no_mask,3376133.jpg
1782,5547.jpg,328,4,485,188,face_other_covering,3285547.jpg
1229,3962.png,762,68,1119,453,face_other_covering,7623962.png
4475,2832.png,368,34,538,231,face_other_covering,3682832.png
281,3797.png,58,5,349,323,face_with_mask,583797.png
3435,5088.jpg,406,13,524,174,face_other_covering,4065088.jpg
6009,3490.png,57,22,444,510,face_with_mask,573490.png
6607,2545.png,256,81,550,444,face_other_covering,2562545.png
3842,3255.png,22,3,519,651,face_other_covering,223255.png
1544,4565.png,136,147,230,276,face_with_mask,1364565.png
4546,4000.png,132,20,184,90,face_with_mask,1324000.png
5292,2620.png,279,27,411,228,face_with_mask,2792620.png
5266,3645.png,785,23,828,81,face_with_mask,7853645.png
2732,5189.jpg,1317,996,2388,2205,face_other_covering,13175189.jpg
5570,2678.png,504,251,608,371,face_with_mask,5042678.png
6792,5311.jpg,190,12,1574,1519,face_other_covering,1905311.jpg
1850,4249.png,642,3,727,118,face_with_mask,6424249.png
3120,5139.jpeg,317,15,449,199,face_no_mask,3175139.jpeg
1973,2277.png,358,68,435,154,face_no_mask,3582277.png
5471,3254.png,226,208,369,374,face_other_covering,2263254.png
3543,5271.jpg,401,192,639,427,face_with_mask_incorrect,4015271.jpg
792,5994.jpg,149,8,458,328,face_no_mask,1495994.jpg
3594,3707.png,500,11,643,218,face_with_mask,5003707.png
6576,5651.jpg,76,16,222,201,face_no_mask,765651.jpg
6947,2933.png,150,138,284,302,face_with_mask,1502933.png
4465,4182.png,470,167,523,254,face_no_mask,4704182.png
2870,5512.jpg,458,298,654,547,face_no_mask,4585512.jpg
3692,2666.png,647,356,824,546,face_with_mask,6472666.png
1385,2642.png,191,13,429,328,face_with_mask,1912642.png
3376,2947.png,117,52,271,224,face_with_mask,1172947.png
6978,5206.jpg,3466,674,4738,1946,face_with_mask,34665206.jpg
37,6358.jpg,460,67,671,369,face_no_mask,4606358.jpg
4120,5033.jpg,317,104,399,212,face_with_mask,3175033.jpg
7128,5007.jpg,386,138,553,344,face_with_mask,3865007.jpg
4337,3004.png,453,24,674,258,face_with_mask,4533004.png
68,2732.png,416,141,480,221,face_with_mask,4162732.png
6615,3570.png,509,4,808,428,face_with_mask,5093570.png
6158,3763.png,18,3,356,378,face_with_mask,183763.png
278,4296.png,2,86,80,257,face_with_mask,24296.png
4572,5375.jpg,56,158,300,527,face_other_covering,565375.jpg
6877,2669.png,106,180,198,274,face_no_mask,1062669.png
5233,5984.jpg,370,117,416,179,face_no_mask,3705984.jpg
1161,6000.jpg,666,453,743,560,face_no_mask,6666000.jpg
7046,4173.png,265,302,292,355,face_with_mask,2654173.png
3597,5948.jpg,197,261,338,407,face_no_mask,1975948.jpg
4127,2811.png,496,338,517,367,face_other_covering,4962811.png
734,5174.jpg,300,44,714,486,face_with_mask,3005174.jpg
4562,2936.png,463,219,532,290,face_with_mask,4632936.png
1986,3551.png,456,87,539,192,face_with_mask,4563551.png
5044,6051.jpg,457,38,524,121,face_no_mask,4576051.jpg
5092,3981.png,572,290,616,345,face_with_mask,5723981.png
2097,5526.jpg,291,31,382,151,face_other_covering,2915526.jpg
1093,3852.png,84,3,575,600,face_with_mask,843852.png
6556,4191.png,75,22,329,354,face_with_mask,754191.png
2263,4764.png,415,80,511,229,face_with_mask,4154764.png
696,4613.png,156,105,275,260,face_with_mask,1564613.png
4532,3334.png,413,144,474,230,face_other_covering,4133334.png
6609,4733.png,66,74,399,451,face_with_mask,664733.png
4402,5561.jpg,450,13,737,385,face_no_mask,4505561.jpg
1057,6175.jpg,610,162,653,226,face_no_mask,6106175.jpg
1035,4358.png,374,44,510,215,face_with_mask,3744358.png
5449,3026.png,129,37,419,375,face_other_covering,1293026.png
2765,4811.png,455,357,522,447,face_with_mask,4554811.png
1359,6255.jpg,376,215,810,595,face_other_covering,3766255.jpg
3564,2972.png,102,78,468,625,face_with_mask,1022972.png
4427,5688.jpg,449,173,656,402,face_no_mask,4495688.jpg
687,1917.jpg,83,28,232,196,face_with_mask,831917.jpg
6033,5261.jpg,311,71,538,352,face_with_mask,3115261.jpg
1864,4374.png,243,32,674,512,face_with_mask,2434374.png
2685,1833.jpg,287,238,334,308,face_no_mask,2871833.jpg
260,1952.jpg,176,251,384,510,face_other_covering,1761952.jpg
6632,5296.jpg,578,104,692,230,face_other_covering,5785296.jpg
3660,3531.png,232,6,766,695,face_with_mask_incorrect,2323531.png
3515,1940.jpg,155,292,320,476,face_no_mask,1551940.jpg
6160,5578.jpg,284,162,427,335,face_no_mask,2845578.jpg
3138,1914.jpg,299,177,380,255,face_with_mask,2991914.jpg
4347,2205.png,83,6,545,558,face_with_mask,832205.png
2250,4748.png,513,0,836,202,face_no_mask,5134748.png
329,2269.png,162,21,273,204,face_with_mask,1622269.png
6705,3103.png,50,154,377,533,face_with_mask,503103.png
1566,6279.jpg,573,130,703,260,face_no_mask,5736279.jpg
248,5336.jpg,210,65,303,149,face_other_covering,2105336.jpg
7242,5107.jpg,207,233,310,358,face_with_mask,2075107.jpg
6185,3923.png,254,5,325,123,face_other_covering,2543923.png
714,2609.png,228,106,428,426,face_other_covering,2282609.png
2965,4481.png,72,120,148,226,face_with_mask,724481.png
3508,2742.png,196,226,235,276,face_with_mask,1962742.png
4680,2674.png,446,169,682,422,face_with_mask_incorrect,4462674.png
2,6098.jpg,360,85,728,653,face_no_mask,3606098.jpg
3412,5042.jpg,272,49,418,241,face_with_mask,2725042.jpg
5370,6104.jpg,11,120,55,186,face_no_mask,116104.jpg
6453,2462.png,347,55,446,183,face_other_covering,3472462.png
176,6102.jpg,432,152,506,240,face_other_covering,4326102.jpg
3309,3901.png,251,31,329,105,face_no_mask,2513901.png
1423,4606.png,114,285,310,566,face_with_mask,1144606.png
6712,3567.png,118,153,440,502,face_other_covering,1183567.png
3033,4759.png,176,31,380,332,face_other_covering,1764759.png
3303,1835.jpg,910,143,952,194,face_with_mask,9101835.jpg
4788,6100.jpg,599,641,837,901,face_other_covering,5996100.jpg
2033,6116.jpg,650,235,783,413,face_no_mask,6506116.jpg
7190,2235.png,706,192,755,296,face_with_mask,7062235.png
3574,3976.png,11,59,117,196,face_with_mask,113976.png
1066,4365.png,35,204,292,532,face_with_mask,354365.png
3719,5070.jpg,375,122,698,564,face_with_mask,3755070.jpg
4631,3409.png,491,51,523,120,face_with_mask,4913409.png
6893,5133.jpg,1086,402,1136,465,face_no_mask,10865133.jpg
2928,5616.jpg,154,10,331,223,face_other_covering,1545616.jpg
3532,5395.jpg,566,462,706,627,face_other_covering,5665395.jpg
1552,2646.png,165,2,566,515,face_with_mask,1652646.png
6682,5552.jpg,201,6,627,599,face_no_mask,2015552.jpg
4,4591.png,239,9,522,342,face_with_mask,2394591.png
4970,3690.png,31,60,75,107,face_other_covering,313690.png
1765,4608.png,151,129,499,519,face_with_mask,1514608.png
4977,3955.png,100,6,658,610,face_with_mask,1003955.png
3619,3357.png,268,45,417,230,face_with_mask,2683357.png
2442,6311.jpg,646,249,791,424,face_other_covering,6466311.jpg
1753,4217.png,108,2,518,607,face_other_covering,1084217.png
5804,2005.jpg,2266,594,3247,1700,face_with_mask,22662005.jpg
3244,3563.png,124,7,366,242,face_with_mask,1243563.png
6999,1970.jpg,229,143,293,227,face_other_covering,2291970.jpg
1197,5608.jpg,300,6,537,318,face_no_mask,3005608.jpg
1604,3899.png,593,94,674,185,face_with_mask,5933899.png
556,4062.png,29,17,279,234,face_other_covering,294062.png
3336,4295.png,22,66,516,665,face_with_mask,224295.png
974,3779.png,305,111,335,150,face_with_mask,3053779.png
8,3911.png,49,26,389,476,face_no_mask,493911.png
4734,5894.jpg,1068,136,1195,293,face_other_covering,10685894.jpg
2628,1946.jpg,209,13,318,150,face_with_mask,2091946.jpg
277,4296.png,554,95,599,155,face_with_mask,5544296.png
1449,3765.png,271,71,377,209,face_other_covering,2713765.png
5404,1839.jpg,437,27,561,167,face_with_mask,4371839.jpg
5078,4013.png,818,147,840,167,face_with_mask,8184013.png
4244,2073.jpg,911,4,4886,3649,face_with_mask,9112073.jpg
4033,3380.png,204,90,447,430,face_with_mask,2043380.png
6427,2915.png,804,324,829,348,face_with_mask,8042915.png
6984,2125.png,934,179,1044,374,face_other_covering,9342125.png
2134,3181.png,248,1,313,59,face_no_mask,2483181.png
1310,5039.jpg,104,3,296,196,face_other_covering,1045039.jpg
703,6278.jpg,157,254,334,446,face_no_mask,1576278.jpg
5383,4808.png,50,134,106,205,face_with_mask,504808.png
3418,3353.png,297,49,373,157,face_with_mask,2973353.png
6821,6068.jpg,440,166,486,214,face_other_covering,4406068.jpg
3509,1813.jpg,203,56,590,552,face_no_mask,2031813.jpg
3907,5226.jpg,905,125,943,176,face_with_mask,9055226.jpg
6215,6077.jpg,161,432,339,606,face_other_covering,1616077.jpg
3148,1914.jpg,731,42,771,83,face_with_mask,7311914.jpg
5426,4869.png,132,60,631,567,face_other_covering,1324869.png
824,2569.png,287,4,524,260,face_other_covering,2872569.png
6691,3903.png,23,209,60,255,face_with_mask,233903.png
535,3578.png,213,20,415,311,face_with_mask,2133578.png
3823,5153.jpg,574,0,680,159,face_with_mask,5745153.jpg
930,6031.jpg,614,163,646,195,face_no_mask,6146031.jpg
4417,3615.png,113,29,391,483,face_with_mask,1133615.png
3413,5042.jpg,417,0,613,236,face_other_covering,4175042.jpg
5464,4241.png,128,136,220,258,face_with_mask,1284241.png
4932,4698.png,114,247,186,320,face_other_covering,1144698.png
5705,6376.jpg,304,101,379,208,face_no_mask,3046376.jpg
5296,4514.png,283,7,392,145,face_with_mask,2834514.png
5177,3245.png,133,2,628,427,face_with_mask,1333245.png
4585,4478.png,67,27,332,411,face_other_covering,674478.png
829,3603.png,37,5,322,327,face_other_covering,373603.png
2264,4764.png,174,98,301,224,face_with_mask,1744764.png
4463,2645.png,293,4,857,524,face_other_covering,2932645.png
5978,4891.png,215,9,518,437,face_other_covering,2154891.png
7210,4355.png,391,270,467,333,face_with_mask,3914355.png
701,6278.jpg,238,59,368,186,face_no_mask,2386278.jpg
1930,2226.png,286,8,373,115,face_with_mask,2862226.png
1710,4900.png,200,238,425,584,face_other_covering,2004900.png
2279,6062.jpg,1612,155,1896,532,face_no_mask,16126062.jpg
6148,3321.png,80,92,156,190,face_with_mask,803321.png
4767,4863.png,73,8,196,184,face_with_mask,734863.png
1641,2757.png,259,37,543,436,face_other_covering,2592757.png
5926,5013.jpg,400,114,485,206,face_with_mask,4005013.jpg
3566,2612.png,510,88,612,235,face_with_mask,5102612.png
7227,3412.png,91,2,399,284,face_with_mask,913412.png
3950,4938.png,597,5,800,178,face_no_mask,5974938.png
6523,6264.jpg,263,3,664,416,face_other_covering,2636264.jpg
922,5618.jpg,905,368,1442,997,face_other_covering,9055618.jpg
5709,4546.png,189,249,499,574,face_with_mask,1894546.png
5400,3163.png,530,121,761,356,face_other_covering,5303163.png
472,4325.png,301,87,341,150,face_with_mask,3014325.png
2018,2089.jpg,123,37,213,169,face_other_covering,1232089.jpg
4975,2571.png,138,20,376,332,face_other_covering,1382571.png
4468,2381.png,234,20,559,461,face_with_mask,2342381.png
5060,3224.png,332,4,639,408,face_with_mask,3323224.png
2211,5185.jpg,388,171,539,393,face_with_mask,3885185.jpg
724,6123.jpg,248,47,485,356,face_no_mask,2486123.jpg
5260,3464.png,395,202,485,328,face_with_mask,3953464.png
1246,6216.jpg,367,158,418,225,face_no_mask,3676216.jpg
4339,3278.png,344,98,498,280,face_with_mask_incorrect,3443278.png
989,2688.png,230,7,632,312,face_with_mask,2302688.png
5726,1991.jpg,1485,1235,1656,1433,face_no_mask,14851991.jpg
4730,4561.png,208,102,319,244,face_with_mask,2084561.png
1590,2550.png,768,2,907,169,face_with_mask,7682550.png
2402,4219.png,333,79,384,158,face_with_mask,3334219.png
3068,5451.jpg,826,50,1172,578,face_other_covering,8265451.jpg
1760,3648.png,190,88,258,179,face_with_mask,1903648.png
6698,2794.png,227,152,405,391,face_with_mask,2272794.png
3224,6406.png,728,3,1121,402,face_other_covering,7286406.png
6649,5010.jpg,397,182,445,251,face_with_mask,3975010.jpg
5735,5952.png,395,134,484,254,face_no_mask,3955952.png
120,5279.jpg,127,39,272,241,face_other_covering,1275279.jpg
352,3226.png,102,33,515,597,face_with_mask,1023226.png
6900,3756.png,193,4,586,536,face_other_covering,1933756.png
2328,3489.png,327,26,839,704,face_with_mask_incorrect,3273489.png
952,3612.png,316,266,373,335,face_with_mask,3163612.png
7073,4156.png,87,14,367,460,face_with_mask,874156.png
55,3793.png,337,117,688,529,face_with_mask,3373793.png
1621,6171.jpg,284,17,468,328,face_no_mask,2846171.jpg
3414,5042.jpg,134,184,296,438,face_other_covering,1345042.jpg
3516,2419.png,184,315,214,351,face_with_mask,1842419.png
3273,1999.jpg,1219,380,1425,675,face_with_mask,12191999.jpg
5374,6104.jpg,562,120,614,180,face_no_mask,5626104.jpg
1268,4372.png,118,4,357,325,face_with_mask,1184372.png
3201,5627.jpg,295,171,393,286,face_no_mask,2955627.jpg
808,4700.png,365,102,491,264,face_with_mask,3654700.png
6407,3913.png,255,19,522,413,face_with_mask,2553913.png
5960,4215.png,548,184,608,242,face_with_mask,5484215.png
2138,3811.png,158,142,200,191,face_with_mask,1583811.png
991,4148.png,275,5,722,534,face_with_mask,2754148.png
6278,5389.jpg,253,96,469,356,face_other_covering,2535389.jpg
5578,3681.png,235,114,489,492,face_with_mask,2353681.png
504,1849.jpg,435,58,544,195,face_with_mask,4351849.jpg
4945,3517.png,79,147,213,307,face_with_mask,793517.png
5889,2328.png,322,125,480,353,face_with_mask,3222328.png
4544,3812.png,305,85,423,247,face_with_mask,3053812.png
1483,6039.jpg,266,48,402,225,face_other_covering,2666039.jpg
3746,2026.jpg,61,2,236,203,face_with_mask,612026.jpg
4824,1916.jpg,962,92,1021,159,face_with_mask,9621916.jpg
1294,4866.png,269,98,314,148,face_with_mask,2694866.png
5850,3365.png,416,8,469,67,face_with_mask,4163365.png
2854,3241.png,440,23,599,222,face_other_covering,4403241.png
1253,5556.jpg,991,287,1099,453,face_no_mask,9915556.jpg
2709,4642.png,343,69,427,176,face_other_covering,3434642.png
398,2170.png,203,65,485,431,face_with_mask,2032170.png
6990,5946.jpg,157,76,342,322,face_other_covering,1575946.jpg
6879,3671.png,271,8,590,386,face_with_mask,2713671.png
486,1828.jpg,157,62,837,1079,face_with_mask,1571828.jpg
1573,2142.jpg,469,85,604,241,face_other_covering,4692142.jpg
4691,2916.png,181,6,403,240,face_with_mask,1812916.png
5063,4562.png,221,27,509,453,face_with_mask,2214562.png
5793,5435.jpg,180,127,553,693,face_with_mask,1805435.jpg
3338,5497.jpg,170,94,233,163,face_other_covering,1705497.jpg
2908,2927.png,198,234,294,335,face_with_mask_incorrect,1982927.png
1459,2314.png,115,21,418,489,face_with_mask,1152314.png
312,3157.png,14,3,614,438,face_with_mask,143157.png
6927,2901.png,100,9,446,472,face_with_mask,1002901.png
764,4069.png,230,37,331,172,face_with_mask,2304069.png
6414,6015.jpg,82,169,147,239,face_no_mask,826015.jpg
2847,5237.jpg,562,400,638,498,face_other_covering,5625237.jpg
4083,3980.png,339,124,424,227,face_other_covering,3393980.png
3681,5173.jpg,198,0,848,819,face_no_mask,1985173.jpg
1022,5585.jpg,303,218,552,489,face_no_mask,3035585.jpg
5314,2359.png,204,106,253,161,face_with_mask,2042359.png
2281,3492.png,25,92,339,464,face_with_mask,253492.png
2768,4351.png,250,10,578,509,face_with_mask,2504351.png
2286,4537.png,237,130,282,183,face_no_mask,2374537.png
3780,5097.jpg,311,226,405,358,face_with_mask,3115097.jpg
1755,6389.jpg,657,89,1463,1135,face_with_mask,6576389.jpg
982,2053.jpg,304,37,471,210,face_with_mask,3042053.jpg
2024,5740.jpg,207,64,276,152,face_with_mask,2075740.jpg
154,4662.png,78,216,294,543,face_with_mask_incorrect,784662.png
4779,2353.png,414,4,564,148,face_with_mask,4142353.png
4087,4651.png,406,219,473,312,face_with_mask,4064651.png
1898,3122.png,82,98,152,178,face_with_mask,823122.png
3387,3630.png,167,54,479,479,face_with_mask,1673630.png
3984,4336.png,296,9,552,452,face_other_covering,2964336.png
5444,4164.png,64,78,451,648,face_with_mask,644164.png
830,4410.png,22,162,297,499,face_with_mask,224410.png
7092,4141.png,644,89,701,183,face_with_mask,6444141.png
4917,2355.png,240,102,345,239,face_with_mask,2402355.png
5335,2625.png,287,242,508,506,face_with_mask,2872625.png
4048,5565.jpg,152,6,355,296,face_other_covering,1525565.jpg
6761,2682.png,281,90,349,148,face_other_covering,2812682.png
4564,2936.png,181,226,247,285,face_with_mask,1812936.png
5600,3178.png,625,17,802,242,face_with_mask,6253178.png
1512,2422.png,36,161,68,203,face_with_mask,362422.png
296,3863.png,0,161,40,273,face_with_mask,03863.png
6762,2682.png,442,107,504,169,face_other_covering,4422682.png
1775,3695.png,278,263,332,323,face_with_mask,2783695.png
1396,2918.png,84,6,677,534,face_with_mask,842918.png
1,2756.png,505,10,723,283,face_with_mask,5052756.png
2906,2770.png,171,2,636,620,face_with_mask_incorrect,1712770.png
3143,1914.jpg,636,38,687,99,face_with_mask,6361914.jpg
